district_code,category,scheme,allocated_inr_lakh,fiscal_year
MH_PALGHAR,ELECTRICITY,Revamped Distribution Sector Scheme,1595.55,2026-27
MH_PALGHAR,HEALTH,PM Ayushman Bharat Health Infra,3045.55,2026-27
MH_PALGHAR,EDUCATION,Samagra Shiksha Abhiyan,4655.55,2026-27
MH_PALGHAR,DIGITAL,BharatNet Broadband Infra,1345.55,2026-27
MH_PALGHAR,HOUSING,PM Awas Yojana,5865.55,2026-27
MH_PALGHAR,IRRIGATION,PM Krishi Sinchayee Yojana,1635.55,2026-27
MH_PALGHAR,TRANSPORT,State Rural Transport Connect,1645.55,2026-27
MH_SATARA,WATER_SUPPLY,Jal Jeevan Mission,4731.68,2026-27
MH_SATARA,SANITATION,Swachh Bharat Mission (Grameen),4161.68,2026-27
MH_SATARA,ROADS,PM Gram Sadak Yojana,4261.68,2026-27
MH_SATARA,ELECTRICITY,Revamped Distribution Sector Scheme,4451.68,2026-27
MH_SATARA,HEALTH,PM Ayushman Bharat Health Infra,1351.68,2026-27
MH_SATARA,EDUCATION,Samagra Shiksha Abhiyan,3631.68,2026-27
MH_SATARA,DIGITAL,BharatNet Broadband Infra,4641.68,2026-27
MH_SATARA,HOUSING,PM Awas Yojana,2461.68,2026-27
MH_SATARA,IRRIGATION,PM Krishi Sinchayee Yojana,4131.68,2026-27
MH_SATARA,TRANSPORT,State Rural Transport Connect,1561.68,2026-27
DL_NEW_DELHI,WATER_SUPPLY,Jal Jeevan Mission,2573.9,2026-27
DL_NEW_DELHI,SANITATION,Swachh Bharat Mission (Grameen),1713.9,2026-27
DL_NEW_DELHI,ROADS,PM Gram Sadak Yojana,2403.9,2026-27
DL_NEW_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,4153.9,2026-27
DL_NEW_DELHI,HEALTH,PM Ayushman Bharat Health Infra,4453.9,2026-27
DL_NEW_DELHI,EDUCATION,Samagra Shiksha Abhiyan,3893.9,2026-27
DL_NEW_DELHI,DIGITAL,BharatNet Broadband Infra,4793.9,2026-27
DL_NEW_DELHI,HOUSING,PM Awas Yojana,4143.9,2026-27
DL_NEW_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,2383.9,2026-27
DL_NEW_DELHI,TRANSPORT,State Rural Transport Connect,2573.9,2026-27
DL_CENTRAL_DELHI,WATER_SUPPLY,Jal Jeevan Mission,4742.04,2026-27
DL_CENTRAL_DELHI,SANITATION,Swachh Bharat Mission (Grameen),4562.04,2026-27
DL_CENTRAL_DELHI,ROADS,PM Gram Sadak Yojana,2112.04,2026-27
DL_CENTRAL_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,1442.04,2026-27
DL_CENTRAL_DELHI,HEALTH,PM Ayushman Bharat Health Infra,802.04,2026-27
DL_CENTRAL_DELHI,EDUCATION,Samagra Shiksha Abhiyan,1342.04,2026-27
DL_CENTRAL_DELHI,DIGITAL,BharatNet Broadband Infra,3392.04,2026-27
DL_CENTRAL_DELHI,HOUSING,PM Awas Yojana,3202.04,2026-27
DL_CENTRAL_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,2222.04,2026-27
DL_CENTRAL_DELHI,TRANSPORT,State Rural Transport Connect,592.04,2026-27
DL_SOUTH_DELHI,WATER_SUPPLY,Jal Jeevan Mission,3179.37,2026-27
DL_SOUTH_DELHI,SANITATION,Swachh Bharat Mission (Grameen),4799.37,2026-27
DL_SOUTH_DELHI,ROADS,PM Gram Sadak Yojana,5649.37,2026-27
DL_SOUTH_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,2159.37,2026-27
DL_SOUTH_DELHI,HEALTH,PM Ayushman Bharat Health Infra,2489.37,2026-27
DL_SOUTH_DELHI,EDUCATION,Samagra Shiksha Abhiyan,3519.37,2026-27
DL_SOUTH_DELHI,DIGITAL,BharatNet Broadband Infra,2209.37,2026-27
DL_SOUTH_DELHI,HOUSING,PM Awas Yojana,1619.37,2026-27
DL_SOUTH_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,3499.37,2026-27
DL_SOUTH_DELHI,TRANSPORT,State Rural Transport Connect,5069.37,2026-27
DL_NORTH_WEST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,4785.44,2026-27
DL_NORTH_WEST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),2215.44,2026-27
DL_NORTH_WEST_DELHI,ROADS,PM Gram Sadak Yojana,3495.44,2026-27
DL_NORTH_WEST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,5395.44,2026-27
DL_NORTH_WEST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,5555.44,2026-27
DL_NORTH_WEST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,5465.44,2026-27
DL_NORTH_WEST_DELHI,DIGITAL,BharatNet Broadband Infra,6345.44,2026-27
DL_NORTH_WEST_DELHI,HOUSING,PM Awas Yojana,4075.44,2026-27
DL_NORTH_WEST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,5595.44,2026-27
DL_NORTH_WEST_DELHI,TRANSPORT,State Rural Transport Connect,6135.44,2026-27
DL_EAST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,1909.21,2026-27
DL_EAST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),5699.21,2026-27
DL_EAST_DELHI,ROADS,PM Gram Sadak Yojana,4399.21,2026-27
DL_EAST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,4899.21,2026-27
DL_EAST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,5069.21,2026-27
DL_EAST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,1309.21,2026-27
DL_EAST_DELHI,DIGITAL,BharatNet Broadband Infra,1439.21,2026-27
DL_EAST_DELHI,HOUSING,PM Awas Yojana,2429.21,2026-27
DL_EAST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,3029.21,2026-27
DL_EAST_DELHI,TRANSPORT,State Rural Transport Connect,3939.21,2026-27
DL_WEST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,4784.46,2026-27
DL_WEST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),3794.46,2026-27
DL_WEST_DELHI,ROADS,PM Gram Sadak Yojana,3034.46,2026-27
DL_WEST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,1384.46,2026-27
DL_WEST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,2004.46,2026-27
DL_WEST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,5864.46,2026-27
DL_WEST_DELHI,DIGITAL,BharatNet Broadband Infra,3814.46,2026-27
DL_WEST_DELHI,HOUSING,PM Awas Yojana,3404.46,2026-27
DL_WEST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,1714.46,2026-27
DL_WEST_DELHI,TRANSPORT,State Rural Transport Connect,3864.46,2026-27
AP_VISAKHAPATNAM,WATER_SUPPLY,Jal Jeevan Mission,2240.77,2026-27
AP_VISAKHAPATNAM,SANITATION,Swachh Bharat Mission (Grameen),2750.77,2026-27
AP_VISAKHAPATNAM,ROADS,PM Gram Sadak Yojana,5260.77,2026-27
AP_VISAKHAPATNAM,ELECTRICITY,Revamped Distribution Sector Scheme,2230.77,2026-27
AP_VISAKHAPATNAM,HEALTH,PM Ayushman Bharat Health Infra,6450.77,2026-27
AP_VISAKHAPATNAM,EDUCATION,Samagra Shiksha Abhiyan,3020.77,2026-27
AP_VISAKHAPATNAM,DIGITAL,BharatNet Broadband Infra,4320.77,2026-27
AP_VISAKHAPATNAM,HOUSING,PM Awas Yojana,6540.77,2026-27
AP_VISAKHAPATNAM,IRRIGATION,PM Krishi Sinchayee Yojana,2040.77,2026-27
AP_VISAKHAPATNAM,TRANSPORT,State Rural Transport Connect,3570.77,2026-27
AP_NTR,WATER_SUPPLY,Jal Jeevan Mission,1118.37,2026-27
AP_NTR,SANITATION,Swachh Bharat Mission (Grameen),5258.37,2026-27
AP_NTR,ROADS,PM Gram Sadak Yojana,3368.37,2026-27
AP_NTR,ELECTRICITY,Revamped Distribution Sector Scheme,3808.37,2026-27
AP_NTR,HEALTH,PM Ayushman Bharat Health Infra,1248.37,2026-27
AP_NTR,EDUCATION,Samagra Shiksha Abhiyan,1528.37,2026-27
AP_NTR,DIGITAL,BharatNet Broadband Infra,1278.37,2026-27
AP_NTR,HOUSING,PM Awas Yojana,5438.37,2026-27
AP_NTR,IRRIGATION,PM Krishi Sinchayee Yojana,4988.37,2026-27
AP_NTR,TRANSPORT,State Rural Transport Connect,1378.37,2026-27
AP_GUNTUR,WATER_SUPPLY,Jal Jeevan Mission,4500.98,2026-27
AP_GUNTUR,SANITATION,Swachh Bharat Mission (Grameen),1310.98,2026-27
AP_GUNTUR,ROADS,PM Gram Sadak Yojana,2400.98,2026-27
AP_GUNTUR,ELECTRICITY,Revamped Distribution Sector Scheme,5090.98,2026-27
AP_GUNTUR,HEALTH,PM Ayushman Bharat Health Infra,4800.98,2026-27
AP_GUNTUR,EDUCATION,Samagra Shiksha Abhiyan,1660.98,2026-27
AP_GUNTUR,DIGITAL,BharatNet Broadband Infra,3710.98,2026-27
AP_GUNTUR,HOUSING,PM Awas Yojana,3620.98,2026-27
AP_GUNTUR,IRRIGATION,PM Krishi Sinchayee Yojana,3330.98,2026-27
AP_GUNTUR,TRANSPORT,State Rural Transport Connect,4320.98,2026-27
AP_TIRUPATI,WATER_SUPPLY,Jal Jeevan Mission,4398.64,2026-27
AP_TIRUPATI,SANITATION,Swachh Bharat Mission (Grameen),1718.64,2026-27
AP_TIRUPATI,ROADS,PM Gram Sadak Yojana,2088.64,2026-27
AP_TIRUPATI,ELECTRICITY,Revamped Distribution Sector Scheme,4658.64,2026-27
AP_TIRUPATI,HEALTH,PM Ayushman Bharat Health Infra,4588.64,2026-27
AP_TIRUPATI,EDUCATION,Samagra Shiksha Abhiyan,4758.64,2026-27
AP_TIRUPATI,DIGITAL,BharatNet Broadband Infra,5888.64,2026-27
AP_TIRUPATI,HOUSING,PM Awas Yojana,1128.64,2026-27
AP_TIRUPATI,IRRIGATION,PM Krishi Sinchayee Yojana,1768.64,2026-27
AP_TIRUPATI,TRANSPORT,State Rural Transport Connect,5248.64,2026-27
AP_KURNOOL,WATER_SUPPLY,Jal Jeevan Mission,5532.26,2026-27
AP_KURNOOL,SANITATION,Swachh Bharat Mission (Grameen),2412.26,2026-27
AP_KURNOOL,ROADS,PM Gram Sadak Yojana,3652.26,2026-27
AP_KURNOOL,ELECTRICITY,Revamped Distribution Sector Scheme,2172.26,2026-27
AP_KURNOOL,HEALTH,PM Ayushman Bharat Health Infra,5792.26,2026-27
AP_KURNOOL,EDUCATION,Samagra Shiksha Abhiyan,2332.26,2026-27
AP_KURNOOL,DIGITAL,BharatNet Broadband Infra,5412.26,2026-27
AP_KURNOOL,HOUSING,PM Awas Yojana,5732.26,2026-27
AP_KURNOOL,IRRIGATION,PM Krishi Sinchayee Yojana,3522.26,2026-27
AP_KURNOOL,TRANSPORT,State Rural Transport Connect,5252.26,2026-27
AP_SPSR_NELLORE,WATER_SUPPLY,Jal Jeevan Mission,4421.37,2026-27
AP_SPSR_NELLORE,SANITATION,Swachh Bharat Mission (Grameen),2811.37,2026-27
AP_SPSR_NELLORE,ROADS,PM Gram Sadak Yojana,2051.37,2026-27
AP_SPSR_NELLORE,ELECTRICITY,Revamped Distribution Sector Scheme,5001.37,2026-27
AP_SPSR_NELLORE,HEALTH,PM Ayushman Bharat Health Infra,3361.37,2026-27
AP_SPSR_NELLORE,EDUCATION,Samagra Shiksha Abhiyan,1921.37,2026-27
AP_SPSR_NELLORE,DIGITAL,BharatNet Broadband Infra,5601.37,2026-27
AP_SPSR_NELLORE,HOUSING,PM Awas Yojana,5041.37,2026-27
AP_SPSR_NELLORE,IRRIGATION,PM Krishi Sinchayee Yojana,3381.37,2026-27
AP_SPSR_NELLORE,TRANSPORT,State Rural Transport Connect,5421.37,2026-27
AP_KAKINADA,WATER_SUPPLY,Jal Jeevan Mission,4341.57,2026-27
AP_KAKINADA,SANITATION,Swachh Bharat Mission (Grameen),1561.57,2026-27
AP_KAKINADA,ROADS,PM Gram Sadak Yojana,2201.57,2026-27
AP_KAKINADA,ELECTRICITY,Revamped Distribution Sector Scheme,5301.57,2026-27
AP_KAKINADA,HEALTH,PM Ayushman Bharat Health Infra,5861.57,2026-27
AP_KAKINADA,EDUCATION,Samagra Shiksha Abhiyan,1551.57,2026-27
AP_KAKINADA,DIGITAL,BharatNet Broadband Infra,3661.57,2026-27
AP_KAKINADA,HOUSING,PM Awas Yojana,3131.57,2026-27
AP_KAKINADA,IRRIGATION,PM Krishi Sinchayee Yojana,4571.57,2026-27
AP_KAKINADA,TRANSPORT,State Rural Transport Connect,2321.57,2026-27
AP_EAST_GODAVARI,WATER_SUPPLY,Jal Jeevan Mission,1754.55,2026-27
AP_EAST_GODAVARI,SANITATION,Swachh Bharat Mission (Grameen),1094.55,2026-27
AP_EAST_GODAVARI,ROADS,PM Gram Sadak Yojana,5754.55,2026-27
AP_EAST_GODAVARI,ELECTRICITY,Revamped Distribution Sector Scheme,5804.55,2026-27
AP_EAST_GODAVARI,HEALTH,PM Ayushman Bharat Health Infra,2964.55,2026-27
AP_EAST_GODAVARI,EDUCATION,Samagra Shiksha Abhiyan,2684.55,2026-27
AP_EAST_GODAVARI,DIGITAL,BharatNet Broadband Infra,2394.55,2026-27
AP_EAST_GODAVARI,HOUSING,PM Awas Yojana,4114.55,2026-27
AP_EAST_GODAVARI,IRRIGATION,PM Krishi Sinchayee Yojana,4434.55,2026-27
AP_EAST_GODAVARI,TRANSPORT,State Rural Transport Connect,4644.55,2026-27
AP_VIZIANAGARAM,WATER_SUPPLY,Jal Jeevan Mission,3415.01,2026-27
AP_VIZIANAGARAM,SANITATION,Swachh Bharat Mission (Grameen),5135.01,2026-27
AP_VIZIANAGARAM,ROADS,PM Gram Sadak Yojana,1365.01,2026-27
AP_VIZIANAGARAM,ELECTRICITY,Revamped Distribution Sector Scheme,2155.01,2026-27
AP_VIZIANAGARAM,HEALTH,PM Ayushman Bharat Health Infra,4345.01,2026-27
AP_VIZIANAGARAM,EDUCATION,Samagra Shiksha Abhiyan,2455.01,2026-27
AP_VIZIANAGARAM,DIGITAL,BharatNet Broadband Infra,1245.01,2026-27
AP_VIZIANAGARAM,HOUSING,PM Awas Yojana,2065.01,2026-27
AP_VIZIANAGARAM,IRRIGATION,PM Krishi Sinchayee Yojana,1085.01,2026-27
AP_VIZIANAGARAM,TRANSPORT,State Rural Transport Connect,4585.01,2026-27
AP_ANANTAPUR,WATER_SUPPLY,Jal Jeevan Mission,4878.5,2026-27
AP_ANANTAPUR,SANITATION,Swachh Bharat Mission (Grameen),5608.5,2026-27
AP_ANANTAPUR,ROADS,PM Gram Sadak Yojana,3428.5,2026-27
AP_ANANTAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,3368.5,2026-27
AP_ANANTAPUR,HEALTH,PM Ayushman Bharat Health Infra,4478.5,2026-27
AP_ANANTAPUR,EDUCATION,Samagra Shiksha Abhiyan,2088.5,2026-27
AP_ANANTAPUR,DIGITAL,BharatNet Broadband Infra,5108.5,2026-27
AP_ANANTAPUR,HOUSING,PM Awas Yojana,4408.5,2026-27
AP_ANANTAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3288.5,2026-27
AP_ANANTAPUR,TRANSPORT,State Rural Transport Connect,4618.5,2026-27
AP_YSR_KADAPA,WATER_SUPPLY,Jal Jeevan Mission,2087.29,2026-27
AP_YSR_KADAPA,SANITATION,Swachh Bharat Mission (Grameen),5137.29,2026-27
AP_YSR_KADAPA,ROADS,PM Gram Sadak Yojana,2837.29,2026-27
AP_YSR_KADAPA,ELECTRICITY,Revamped Distribution Sector Scheme,1767.29,2026-27
AP_YSR_KADAPA,HEALTH,PM Ayushman Bharat Health Infra,5667.29,2026-27
AP_YSR_KADAPA,EDUCATION,Samagra Shiksha Abhiyan,1897.29,2026-27
AP_YSR_KADAPA,DIGITAL,BharatNet Broadband Infra,3327.29,2026-27
AP_YSR_KADAPA,HOUSING,PM Awas Yojana,4487.29,2026-27
AP_YSR_KADAPA,IRRIGATION,PM Krishi Sinchayee Yojana,3937.29,2026-27
AP_YSR_KADAPA,TRANSPORT,State Rural Transport Connect,3047.29,2026-27
TG_HYDERABAD,WATER_SUPPLY,Jal Jeevan Mission,4714.5,2026-27
TG_HYDERABAD,SANITATION,Swachh Bharat Mission (Grameen),2574.5,2026-27
TG_HYDERABAD,ROADS,PM Gram Sadak Yojana,5484.5,2026-27
TG_HYDERABAD,ELECTRICITY,Revamped Distribution Sector Scheme,5094.5,2026-27
TG_HYDERABAD,HEALTH,PM Ayushman Bharat Health Infra,3034.5,2026-27
TG_HYDERABAD,EDUCATION,Samagra Shiksha Abhiyan,3904.5,2026-27
TG_HYDERABAD,DIGITAL,BharatNet Broadband Infra,6694.5,2026-27
TG_HYDERABAD,HOUSING,PM Awas Yojana,3554.5,2026-27
TG_HYDERABAD,IRRIGATION,PM Krishi Sinchayee Yojana,5474.5,2026-27
TG_HYDERABAD,TRANSPORT,State Rural Transport Connect,3364.5,2026-27
TG_WARANGAL,WATER_SUPPLY,Jal Jeevan Mission,4346.73,2026-27
TG_WARANGAL,SANITATION,Swachh Bharat Mission (Grameen),706.73,2026-27
TG_WARANGAL,ROADS,PM Gram Sadak Yojana,4816.73,2026-27
TG_WARANGAL,ELECTRICITY,Revamped Distribution Sector Scheme,3116.73,2026-27
TG_WARANGAL,HEALTH,PM Ayushman Bharat Health Infra,3056.73,2026-27
TG_WARANGAL,EDUCATION,Samagra Shiksha Abhiyan,1806.73,2026-27
TG_WARANGAL,DIGITAL,BharatNet Broadband Infra,3156.73,2026-27
TG_WARANGAL,HOUSING,PM Awas Yojana,4586.73,2026-27
TG_WARANGAL,IRRIGATION,PM Krishi Sinchayee Yojana,3226.73,2026-27
TG_WARANGAL,TRANSPORT,State Rural Transport Connect,4756.73,2026-27
TG_HANUMAKONDA,WATER_SUPPLY,Jal Jeevan Mission,4316.83,2026-27
TG_HANUMAKONDA,SANITATION,Swachh Bharat Mission (Grameen),5316.83,2026-27
TG_HANUMAKONDA,ROADS,PM Gram Sadak Yojana,5476.83,2026-27
TG_HANUMAKONDA,ELECTRICITY,Revamped Distribution Sector Scheme,2366.83,2026-27
TG_HANUMAKONDA,HEALTH,PM Ayushman Bharat Health Infra,4676.83,2026-27
TG_HANUMAKONDA,EDUCATION,Samagra Shiksha Abhiyan,4466.83,2026-27
TG_HANUMAKONDA,DIGITAL,BharatNet Broadband Infra,5146.83,2026-27
TG_HANUMAKONDA,HOUSING,PM Awas Yojana,2556.83,2026-27
TG_HANUMAKONDA,IRRIGATION,PM Krishi Sinchayee Yojana,1316.83,2026-27
TG_HANUMAKONDA,TRANSPORT,State Rural Transport Connect,496.83,2026-27
TG_NIZAMABAD,WATER_SUPPLY,Jal Jeevan Mission,1706.96,2026-27
TG_NIZAMABAD,SANITATION,Swachh Bharat Mission (Grameen),4636.96,2026-27
TG_NIZAMABAD,ROADS,PM Gram Sadak Yojana,2306.96,2026-27
TG_NIZAMABAD,ELECTRICITY,Revamped Distribution Sector Scheme,996.96,2026-27
TG_NIZAMABAD,HEALTH,PM Ayushman Bharat Health Infra,2696.96,2026-27
TG_NIZAMABAD,EDUCATION,Samagra Shiksha Abhiyan,4706.96,2026-27
TG_NIZAMABAD,DIGITAL,BharatNet Broadband Infra,3606.96,2026-27
TG_NIZAMABAD,HOUSING,PM Awas Yojana,3686.96,2026-27
TG_NIZAMABAD,IRRIGATION,PM Krishi Sinchayee Yojana,4706.96,2026-27
TG_NIZAMABAD,TRANSPORT,State Rural Transport Connect,2636.96,2026-27
TG_KARIMNAGAR,WATER_SUPPLY,Jal Jeevan Mission,3882.57,2026-27
TG_KARIMNAGAR,SANITATION,Swachh Bharat Mission (Grameen),2552.57,2026-27
TG_KARIMNAGAR,ROADS,PM Gram Sadak Yojana,792.57,2026-27
TG_KARIMNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,3202.57,2026-27
TG_KARIMNAGAR,HEALTH,PM Ayushman Bharat Health Infra,1382.57,2026-27
TG_KARIMNAGAR,EDUCATION,Samagra Shiksha Abhiyan,4172.57,2026-27
TG_KARIMNAGAR,DIGITAL,BharatNet Broadband Infra,1532.57,2026-27
TG_KARIMNAGAR,HOUSING,PM Awas Yojana,2252.57,2026-27
TG_KARIMNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,702.57,2026-27
TG_KARIMNAGAR,TRANSPORT,State Rural Transport Connect,5232.57,2026-27
TG_KHAMMAM,WATER_SUPPLY,Jal Jeevan Mission,4970.74,2026-27
TG_KHAMMAM,SANITATION,Swachh Bharat Mission (Grameen),3740.74,2026-27
TG_KHAMMAM,ROADS,PM Gram Sadak Yojana,4690.74,2026-27
TG_KHAMMAM,ELECTRICITY,Revamped Distribution Sector Scheme,1180.74,2026-27
TG_KHAMMAM,HEALTH,PM Ayushman Bharat Health Infra,2830.74,2026-27
TG_KHAMMAM,EDUCATION,Samagra Shiksha Abhiyan,5040.74,2026-27
TG_KHAMMAM,DIGITAL,BharatNet Broadband Infra,3000.74,2026-27
TG_KHAMMAM,HOUSING,PM Awas Yojana,3580.74,2026-27
TG_KHAMMAM,IRRIGATION,PM Krishi Sinchayee Yojana,4980.74,2026-27
TG_KHAMMAM,TRANSPORT,State Rural Transport Connect,2870.74,2026-27
TG_ADILABAD,WATER_SUPPLY,Jal Jeevan Mission,3719.04,2026-27
TG_ADILABAD,SANITATION,Swachh Bharat Mission (Grameen),3269.04,2026-27
TG_ADILABAD,ROADS,PM Gram Sadak Yojana,2109.04,2026-27
TG_ADILABAD,ELECTRICITY,Revamped Distribution Sector Scheme,5249.04,2026-27
TG_ADILABAD,HEALTH,PM Ayushman Bharat Health Infra,629.04,2026-27
TG_ADILABAD,EDUCATION,Samagra Shiksha Abhiyan,1129.04,2026-27
TG_ADILABAD,DIGITAL,BharatNet Broadband Infra,1259.04,2026-27
TG_ADILABAD,HOUSING,PM Awas Yojana,2239.04,2026-27
TG_ADILABAD,IRRIGATION,PM Krishi Sinchayee Yojana,3869.04,2026-27
TG_ADILABAD,TRANSPORT,State Rural Transport Connect,4709.04,2026-27
TG_RANGAREDDY,WATER_SUPPLY,Jal Jeevan Mission,2770.82,2026-27
TG_RANGAREDDY,SANITATION,Swachh Bharat Mission (Grameen),3350.82,2026-27
TG_RANGAREDDY,ROADS,PM Gram Sadak Yojana,3960.82,2026-27
TG_RANGAREDDY,ELECTRICITY,Revamped Distribution Sector Scheme,2360.82,2026-27
TG_RANGAREDDY,HEALTH,PM Ayushman Bharat Health Infra,5690.82,2026-27
TG_RANGAREDDY,EDUCATION,Samagra Shiksha Abhiyan,5170.82,2026-27
TG_RANGAREDDY,DIGITAL,BharatNet Broadband Infra,2090.82,2026-27
TG_RANGAREDDY,HOUSING,PM Awas Yojana,5090.82,2026-27
TG_RANGAREDDY,IRRIGATION,PM Krishi Sinchayee Yojana,5860.82,2026-27
TG_RANGAREDDY,TRANSPORT,State Rural Transport Connect,2350.82,2026-27
TG_MEDCHAL_MALKAJGIRI,WATER_SUPPLY,Jal Jeevan Mission,3678.03,2026-27
TG_MEDCHAL_MALKAJGIRI,SANITATION,Swachh Bharat Mission (Grameen),1478.03,2026-27
TG_MEDCHAL_MALKAJGIRI,ROADS,PM Gram Sadak Yojana,1628.03,2026-27
TG_MEDCHAL_MALKAJGIRI,ELECTRICITY,Revamped Distribution Sector Scheme,5918.03,2026-27
TG_MEDCHAL_MALKAJGIRI,HEALTH,PM Ayushman Bharat Health Infra,3868.03,2026-27
TG_MEDCHAL_MALKAJGIRI,EDUCATION,Samagra Shiksha Abhiyan,3908.03,2026-27
TG_MEDCHAL_MALKAJGIRI,DIGITAL,BharatNet Broadband Infra,2288.03,2026-27
TG_MEDCHAL_MALKAJGIRI,HOUSING,PM Awas Yojana,3358.03,2026-27
TG_MEDCHAL_MALKAJGIRI,IRRIGATION,PM Krishi Sinchayee Yojana,3098.03,2026-27
TG_MEDCHAL_MALKAJGIRI,TRANSPORT,State Rural Transport Connect,3888.03,2026-27
UP_LUCKNOW,WATER_SUPPLY,Jal Jeevan Mission,4915.43,2026-27
UP_LUCKNOW,SANITATION,Swachh Bharat Mission (Grameen),5955.43,2026-27
UP_LUCKNOW,ROADS,PM Gram Sadak Yojana,2115.43,2026-27
UP_LUCKNOW,ELECTRICITY,Revamped Distribution Sector Scheme,6155.43,2026-27
UP_LUCKNOW,HEALTH,PM Ayushman Bharat Health Infra,5195.43,2026-27
UP_LUCKNOW,EDUCATION,Samagra Shiksha Abhiyan,5085.43,2026-27
UP_LUCKNOW,DIGITAL,BharatNet Broadband Infra,4455.43,2026-27
UP_LUCKNOW,HOUSING,PM Awas Yojana,5695.43,2026-27
UP_LUCKNOW,IRRIGATION,PM Krishi Sinchayee Yojana,5395.43,2026-27
UP_LUCKNOW,TRANSPORT,State Rural Transport Connect,6075.43,2026-27
UP_KANPUR_NAGAR,WATER_SUPPLY,Jal Jeevan Mission,4431.57,2026-27
UP_KANPUR_NAGAR,SANITATION,Swachh Bharat Mission (Grameen),2721.57,2026-27
UP_KANPUR_NAGAR,ROADS,PM Gram Sadak Yojana,2501.57,2026-27
UP_KANPUR_NAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,4621.57,2026-27
UP_KANPUR_NAGAR,HEALTH,PM Ayushman Bharat Health Infra,5091.57,2026-27
UP_KANPUR_NAGAR,EDUCATION,Samagra Shiksha Abhiyan,4351.57,2026-27
UP_KANPUR_NAGAR,DIGITAL,BharatNet Broadband Infra,3411.57,2026-27
UP_KANPUR_NAGAR,HOUSING,PM Awas Yojana,6881.57,2026-27
UP_KANPUR_NAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,6881.57,2026-27
UP_KANPUR_NAGAR,TRANSPORT,State Rural Transport Connect,4471.57,2026-27
UP_VARANASI,WATER_SUPPLY,Jal Jeevan Mission,4234.58,2026-27
UP_VARANASI,SANITATION,Swachh Bharat Mission (Grameen),1764.58,2026-27
UP_VARANASI,ROADS,PM Gram Sadak Yojana,2964.58,2026-27
UP_VARANASI,ELECTRICITY,Revamped Distribution Sector Scheme,5904.58,2026-27
UP_VARANASI,HEALTH,PM Ayushman Bharat Health Infra,2024.58,2026-27
UP_VARANASI,EDUCATION,Samagra Shiksha Abhiyan,6154.58,2026-27
UP_VARANASI,DIGITAL,BharatNet Broadband Infra,4544.58,2026-27
UP_VARANASI,HOUSING,PM Awas Yojana,4274.58,2026-27
UP_VARANASI,IRRIGATION,PM Krishi Sinchayee Yojana,5604.58,2026-27
UP_VARANASI,TRANSPORT,State Rural Transport Connect,6344.58,2026-27
UP_PRAYAGRAJ,WATER_SUPPLY,Jal Jeevan Mission,6029.48,2026-27
UP_PRAYAGRAJ,SANITATION,Swachh Bharat Mission (Grameen),3609.48,2026-27
UP_PRAYAGRAJ,ROADS,PM Gram Sadak Yojana,6039.48,2026-27
UP_PRAYAGRAJ,ELECTRICITY,Revamped Distribution Sector Scheme,6979.48,2026-27
UP_PRAYAGRAJ,HEALTH,PM Ayushman Bharat Health Infra,5149.48,2026-27
UP_PRAYAGRAJ,EDUCATION,Samagra Shiksha Abhiyan,3049.48,2026-27
UP_PRAYAGRAJ,DIGITAL,BharatNet Broadband Infra,6369.48,2026-27
UP_PRAYAGRAJ,HOUSING,PM Awas Yojana,7449.48,2026-27
UP_PRAYAGRAJ,IRRIGATION,PM Krishi Sinchayee Yojana,6169.48,2026-27
UP_PRAYAGRAJ,TRANSPORT,State Rural Transport Connect,6709.48,2026-27
UP_AGRA,WATER_SUPPLY,Jal Jeevan Mission,6298.46,2026-27
