district_code,category,scheme,allocated_inr_lakh,fiscal_year
MH_PALGHAR,ELECTRICITY,Revamped Distribution Sector Scheme,5435.55,2026-27
MH_PALGHAR,HEALTH,PM Ayushman Bharat Health Infra,3845.55,2026-27
MH_PALGHAR,EDUCATION,Samagra Shiksha Abhiyan,2095.55,2026-27
MH_PALGHAR,DIGITAL,BharatNet Broadband Infra,5945.55,2026-27
MH_PALGHAR,HOUSING,PM Awas Yojana,5555.55,2026-27
MH_PALGHAR,IRRIGATION,PM Krishi Sinchayee Yojana,2485.55,2026-27
MH_PALGHAR,TRANSPORT,State Rural Transport Connect,3985.55,2026-27
MH_SATARA,WATER_SUPPLY,Jal Jeevan Mission,6341.68,2026-27
MH_SATARA,SANITATION,Swachh Bharat Mission (Grameen),3791.68,2026-27
MH_SATARA,ROADS,PM Gram Sadak Yojana,2121.68,2026-27
MH_SATARA,ELECTRICITY,Revamped Distribution Sector Scheme,2011.68,2026-27
MH_SATARA,HEALTH,PM Ayushman Bharat Health Infra,2391.68,2026-27
MH_SATARA,EDUCATION,Samagra Shiksha Abhiyan,2371.68,2026-27
MH_SATARA,DIGITAL,BharatNet Broadband Infra,3291.68,2026-27
MH_SATARA,HOUSING,PM Awas Yojana,4901.68,2026-27
MH_SATARA,IRRIGATION,PM Krishi Sinchayee Yojana,6301.68,2026-27
MH_SATARA,TRANSPORT,State Rural Transport Connect,6101.68,2026-27
DL_NEW_DELHI,WATER_SUPPLY,Jal Jeevan Mission,1363.9,2026-27
DL_NEW_DELHI,SANITATION,Swachh Bharat Mission (Grameen),4653.9,2026-27
DL_NEW_DELHI,ROADS,PM Gram Sadak Yojana,1913.9,2026-27
DL_NEW_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,2863.9,2026-27
DL_NEW_DELHI,HEALTH,PM Ayushman Bharat Health Infra,303.9,2026-27
DL_NEW_DELHI,EDUCATION,Samagra Shiksha Abhiyan,1913.9,2026-27
DL_NEW_DELHI,DIGITAL,BharatNet Broadband Infra,1823.9,2026-27
DL_NEW_DELHI,HOUSING,PM Awas Yojana,4893.9,2026-27
DL_NEW_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,3293.9,2026-27
DL_NEW_DELHI,TRANSPORT,State Rural Transport Connect,3493.9,2026-27
DL_CENTRAL_DELHI,WATER_SUPPLY,Jal Jeevan Mission,3032.04,2026-27
DL_CENTRAL_DELHI,SANITATION,Swachh Bharat Mission (Grameen),4862.04,2026-27
DL_CENTRAL_DELHI,ROADS,PM Gram Sadak Yojana,292.04,2026-27
DL_CENTRAL_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,1032.04,2026-27
DL_CENTRAL_DELHI,HEALTH,PM Ayushman Bharat Health Infra,1722.04,2026-27
DL_CENTRAL_DELHI,EDUCATION,Samagra Shiksha Abhiyan,1062.04,2026-27
DL_CENTRAL_DELHI,DIGITAL,BharatNet Broadband Infra,4302.04,2026-27
DL_CENTRAL_DELHI,HOUSING,PM Awas Yojana,2742.04,2026-27
DL_CENTRAL_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,4072.04,2026-27
DL_CENTRAL_DELHI,TRANSPORT,State Rural Transport Connect,1102.04,2026-27
DL_SOUTH_DELHI,WATER_SUPPLY,Jal Jeevan Mission,1519.37,2026-27
DL_SOUTH_DELHI,SANITATION,Swachh Bharat Mission (Grameen),3809.37,2026-27
DL_SOUTH_DELHI,ROADS,PM Gram Sadak Yojana,3849.37,2026-27
DL_SOUTH_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,4079.37,2026-27
DL_SOUTH_DELHI,HEALTH,PM Ayushman Bharat Health Infra,4299.37,2026-27
DL_SOUTH_DELHI,EDUCATION,Samagra Shiksha Abhiyan,2119.37,2026-27
DL_SOUTH_DELHI,DIGITAL,BharatNet Broadband Infra,3589.37,2026-27
DL_SOUTH_DELHI,HOUSING,PM Awas Yojana,2239.37,2026-27
DL_SOUTH_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,3909.37,2026-27
DL_SOUTH_DELHI,TRANSPORT,State Rural Transport Connect,3959.37,2026-27
DL_NORTH_WEST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,1705.44,2026-27
DL_NORTH_WEST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),4965.44,2026-27
DL_NORTH_WEST_DELHI,ROADS,PM Gram Sadak Yojana,5025.44,2026-27
DL_NORTH_WEST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,5335.44,2026-27
DL_NORTH_WEST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,1675.44,2026-27
DL_NORTH_WEST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,6065.44,2026-27
DL_NORTH_WEST_DELHI,DIGITAL,BharatNet Broadband Infra,6305.44,2026-27
DL_NORTH_WEST_DELHI,HOUSING,PM Awas Yojana,3975.44,2026-27
DL_NORTH_WEST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,6625.44,2026-27
DL_NORTH_WEST_DELHI,TRANSPORT,State Rural Transport Connect,6265.44,2026-27
DL_EAST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,2669.21,2026-27
DL_EAST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),3939.21,2026-27
DL_EAST_DELHI,ROADS,PM Gram Sadak Yojana,2519.21,2026-27
DL_EAST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,4959.21,2026-27
DL_EAST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,4489.21,2026-27
DL_EAST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,4199.21,2026-27
DL_EAST_DELHI,DIGITAL,BharatNet Broadband Infra,1919.21,2026-27
DL_EAST_DELHI,HOUSING,PM Awas Yojana,3889.21,2026-27
DL_EAST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,1779.21,2026-27
DL_EAST_DELHI,TRANSPORT,State Rural Transport Connect,869.21,2026-27
DL_WEST_DELHI,WATER_SUPPLY,Jal Jeevan Mission,3304.46,2026-27
DL_WEST_DELHI,SANITATION,Swachh Bharat Mission (Grameen),2134.46,2026-27
DL_WEST_DELHI,ROADS,PM Gram Sadak Yojana,3354.46,2026-27
DL_WEST_DELHI,ELECTRICITY,Revamped Distribution Sector Scheme,1444.46,2026-27
DL_WEST_DELHI,HEALTH,PM Ayushman Bharat Health Infra,3014.46,2026-27
DL_WEST_DELHI,EDUCATION,Samagra Shiksha Abhiyan,4094.46,2026-27
DL_WEST_DELHI,DIGITAL,BharatNet Broadband Infra,2384.46,2026-27
DL_WEST_DELHI,HOUSING,PM Awas Yojana,4964.46,2026-27
DL_WEST_DELHI,IRRIGATION,PM Krishi Sinchayee Yojana,1194.46,2026-27
DL_WEST_DELHI,TRANSPORT,State Rural Transport Connect,4564.46,2026-27
AP_VISAKHAPATNAM,WATER_SUPPLY,Jal Jeevan Mission,5020.77,2026-27
AP_VISAKHAPATNAM,SANITATION,Swachh Bharat Mission (Grameen),6850.77,2026-27
AP_VISAKHAPATNAM,ROADS,PM Gram Sadak Yojana,3210.77,2026-27
AP_VISAKHAPATNAM,ELECTRICITY,Revamped Distribution Sector Scheme,6140.77,2026-27
AP_VISAKHAPATNAM,HEALTH,PM Ayushman Bharat Health Infra,3060.77,2026-27
AP_VISAKHAPATNAM,EDUCATION,Samagra Shiksha Abhiyan,4350.77,2026-27
AP_VISAKHAPATNAM,DIGITAL,BharatNet Broadband Infra,2470.77,2026-27
AP_VISAKHAPATNAM,HOUSING,PM Awas Yojana,6530.77,2026-27
AP_VISAKHAPATNAM,IRRIGATION,PM Krishi Sinchayee Yojana,2710.77,2026-27
AP_VISAKHAPATNAM,TRANSPORT,State Rural Transport Connect,5420.77,2026-27
AP_NTR,WATER_SUPPLY,Jal Jeevan Mission,2628.37,2026-27
AP_NTR,SANITATION,Swachh Bharat Mission (Grameen),4688.37,2026-27
AP_NTR,ROADS,PM Gram Sadak Yojana,1868.37,2026-27
AP_NTR,ELECTRICITY,Revamped Distribution Sector Scheme,1028.37,2026-27
AP_NTR,HEALTH,PM Ayushman Bharat Health Infra,2728.37,2026-27
AP_NTR,EDUCATION,Samagra Shiksha Abhiyan,3638.37,2026-27
AP_NTR,DIGITAL,BharatNet Broadband Infra,5548.37,2026-27
AP_NTR,HOUSING,PM Awas Yojana,4318.37,2026-27
AP_NTR,IRRIGATION,PM Krishi Sinchayee Yojana,2618.37,2026-27
AP_NTR,TRANSPORT,State Rural Transport Connect,3328.37,2026-27
AP_GUNTUR,WATER_SUPPLY,Jal Jeevan Mission,1140.98,2026-27
AP_GUNTUR,SANITATION,Swachh Bharat Mission (Grameen),2310.98,2026-27
AP_GUNTUR,ROADS,PM Gram Sadak Yojana,2990.98,2026-27
AP_GUNTUR,ELECTRICITY,Revamped Distribution Sector Scheme,3080.98,2026-27
AP_GUNTUR,HEALTH,PM Ayushman Bharat Health Infra,1230.98,2026-27
AP_GUNTUR,EDUCATION,Samagra Shiksha Abhiyan,3280.98,2026-27
AP_GUNTUR,DIGITAL,BharatNet Broadband Infra,3300.98,2026-27
AP_GUNTUR,HOUSING,PM Awas Yojana,1460.98,2026-27
AP_GUNTUR,IRRIGATION,PM Krishi Sinchayee Yojana,3370.98,2026-27
AP_GUNTUR,TRANSPORT,State Rural Transport Connect,1730.98,2026-27
AP_TIRUPATI,WATER_SUPPLY,Jal Jeevan Mission,2598.64,2026-27
AP_TIRUPATI,SANITATION,Swachh Bharat Mission (Grameen),1418.64,2026-27
AP_TIRUPATI,ROADS,PM Gram Sadak Yojana,1758.64,2026-27
AP_TIRUPATI,ELECTRICITY,Revamped Distribution Sector Scheme,5008.64,2026-27
AP_TIRUPATI,HEALTH,PM Ayushman Bharat Health Infra,1278.64,2026-27
AP_TIRUPATI,EDUCATION,Samagra Shiksha Abhiyan,1398.64,2026-27
AP_TIRUPATI,DIGITAL,BharatNet Broadband Infra,3098.64,2026-27
AP_TIRUPATI,HOUSING,PM Awas Yojana,1048.64,2026-27
AP_TIRUPATI,IRRIGATION,PM Krishi Sinchayee Yojana,4738.64,2026-27
AP_TIRUPATI,TRANSPORT,State Rural Transport Connect,3948.64,2026-27
AP_KURNOOL,WATER_SUPPLY,Jal Jeevan Mission,4932.26,2026-27
AP_KURNOOL,SANITATION,Swachh Bharat Mission (Grameen),5622.26,2026-27
AP_KURNOOL,ROADS,PM Gram Sadak Yojana,3422.26,2026-27
AP_KURNOOL,ELECTRICITY,Revamped Distribution Sector Scheme,1482.26,2026-27
AP_KURNOOL,HEALTH,PM Ayushman Bharat Health Infra,5272.26,2026-27
AP_KURNOOL,EDUCATION,Samagra Shiksha Abhiyan,4002.26,2026-27
AP_KURNOOL,DIGITAL,BharatNet Broadband Infra,3272.26,2026-27
AP_KURNOOL,HOUSING,PM Awas Yojana,3952.26,2026-27
AP_KURNOOL,IRRIGATION,PM Krishi Sinchayee Yojana,5432.26,2026-27
AP_KURNOOL,TRANSPORT,State Rural Transport Connect,2262.26,2026-27
AP_SPSR_NELLORE,WATER_SUPPLY,Jal Jeevan Mission,4381.37,2026-27
AP_SPSR_NELLORE,SANITATION,Swachh Bharat Mission (Grameen),2491.37,2026-27
AP_SPSR_NELLORE,ROADS,PM Gram Sadak Yojana,1611.37,2026-27
AP_SPSR_NELLORE,ELECTRICITY,Revamped Distribution Sector Scheme,2661.37,2026-27
AP_SPSR_NELLORE,HEALTH,PM Ayushman Bharat Health Infra,2271.37,2026-27
AP_SPSR_NELLORE,EDUCATION,Samagra Shiksha Abhiyan,3751.37,2026-27
AP_SPSR_NELLORE,DIGITAL,BharatNet Broadband Infra,3361.37,2026-27
AP_SPSR_NELLORE,HOUSING,PM Awas Yojana,3711.37,2026-27
AP_SPSR_NELLORE,IRRIGATION,PM Krishi Sinchayee Yojana,3691.37,2026-27
AP_SPSR_NELLORE,TRANSPORT,State Rural Transport Connect,1201.37,2026-27
AP_KAKINADA,WATER_SUPPLY,Jal Jeevan Mission,5131.57,2026-27
AP_KAKINADA,SANITATION,Swachh Bharat Mission (Grameen),3421.57,2026-27
AP_KAKINADA,ROADS,PM Gram Sadak Yojana,1881.57,2026-27
AP_KAKINADA,ELECTRICITY,Revamped Distribution Sector Scheme,1941.57,2026-27
AP_KAKINADA,HEALTH,PM Ayushman Bharat Health Infra,3741.57,2026-27
AP_KAKINADA,EDUCATION,Samagra Shiksha Abhiyan,1631.57,2026-27
AP_KAKINADA,DIGITAL,BharatNet Broadband Infra,5411.57,2026-27
AP_KAKINADA,HOUSING,PM Awas Yojana,2031.57,2026-27
AP_KAKINADA,IRRIGATION,PM Krishi Sinchayee Yojana,4351.57,2026-27
AP_KAKINADA,TRANSPORT,State Rural Transport Connect,961.57,2026-27
AP_EAST_GODAVARI,WATER_SUPPLY,Jal Jeevan Mission,2034.55,2026-27
AP_EAST_GODAVARI,SANITATION,Swachh Bharat Mission (Grameen),3494.55,2026-27
AP_EAST_GODAVARI,ROADS,PM Gram Sadak Yojana,1194.55,2026-27
AP_EAST_GODAVARI,ELECTRICITY,Revamped Distribution Sector Scheme,4254.55,2026-27
AP_EAST_GODAVARI,HEALTH,PM Ayushman Bharat Health Infra,2094.55,2026-27
AP_EAST_GODAVARI,EDUCATION,Samagra Shiksha Abhiyan,5274.55,2026-27
AP_EAST_GODAVARI,DIGITAL,BharatNet Broadband Infra,5814.55,2026-27
AP_EAST_GODAVARI,HOUSING,PM Awas Yojana,2604.55,2026-27
AP_EAST_GODAVARI,IRRIGATION,PM Krishi Sinchayee Yojana,2334.55,2026-27
AP_EAST_GODAVARI,TRANSPORT,State Rural Transport Connect,4864.55,2026-27
AP_VIZIANAGARAM,WATER_SUPPLY,Jal Jeevan Mission,4995.01,2026-27
AP_VIZIANAGARAM,SANITATION,Swachh Bharat Mission (Grameen),5405.01,2026-27
AP_VIZIANAGARAM,ROADS,PM Gram Sadak Yojana,3645.01,2026-27
AP_VIZIANAGARAM,ELECTRICITY,Revamped Distribution Sector Scheme,5065.01,2026-27
AP_VIZIANAGARAM,HEALTH,PM Ayushman Bharat Health Infra,5955.01,2026-27
AP_VIZIANAGARAM,EDUCATION,Samagra Shiksha Abhiyan,3715.01,2026-27
AP_VIZIANAGARAM,DIGITAL,BharatNet Broadband Infra,1585.01,2026-27
AP_VIZIANAGARAM,HOUSING,PM Awas Yojana,3215.01,2026-27
AP_VIZIANAGARAM,IRRIGATION,PM Krishi Sinchayee Yojana,3665.01,2026-27
AP_VIZIANAGARAM,TRANSPORT,State Rural Transport Connect,5075.01,2026-27
AP_ANANTAPUR,WATER_SUPPLY,Jal Jeevan Mission,1688.5,2026-27
AP_ANANTAPUR,SANITATION,Swachh Bharat Mission (Grameen),4548.5,2026-27
AP_ANANTAPUR,ROADS,PM Gram Sadak Yojana,1068.5,2026-27
AP_ANANTAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,3698.5,2026-27
AP_ANANTAPUR,HEALTH,PM Ayushman Bharat Health Infra,3688.5,2026-27
AP_ANANTAPUR,EDUCATION,Samagra Shiksha Abhiyan,5948.5,2026-27
AP_ANANTAPUR,DIGITAL,BharatNet Broadband Infra,1448.5,2026-27
AP_ANANTAPUR,HOUSING,PM Awas Yojana,5738.5,2026-27
AP_ANANTAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,4818.5,2026-27
AP_ANANTAPUR,TRANSPORT,State Rural Transport Connect,2868.5,2026-27
AP_YSR_KADAPA,WATER_SUPPLY,Jal Jeevan Mission,2567.29,2026-27
AP_YSR_KADAPA,SANITATION,Swachh Bharat Mission (Grameen),5307.29,2026-27
AP_YSR_KADAPA,ROADS,PM Gram Sadak Yojana,3457.29,2026-27
AP_YSR_KADAPA,ELECTRICITY,Revamped Distribution Sector Scheme,4037.29,2026-27
AP_YSR_KADAPA,HEALTH,PM Ayushman Bharat Health Infra,3537.29,2026-27
AP_YSR_KADAPA,EDUCATION,Samagra Shiksha Abhiyan,3527.29,2026-27
AP_YSR_KADAPA,DIGITAL,BharatNet Broadband Infra,5877.29,2026-27
AP_YSR_KADAPA,HOUSING,PM Awas Yojana,5517.29,2026-27
AP_YSR_KADAPA,IRRIGATION,PM Krishi Sinchayee Yojana,3817.29,2026-27
AP_YSR_KADAPA,TRANSPORT,State Rural Transport Connect,3867.29,2026-27
TG_HYDERABAD,WATER_SUPPLY,Jal Jeevan Mission,3794.5,2026-27
TG_HYDERABAD,SANITATION,Swachh Bharat Mission (Grameen),5694.5,2026-27
TG_HYDERABAD,ROADS,PM Gram Sadak Yojana,3104.5,2026-27
TG_HYDERABAD,ELECTRICITY,Revamped Distribution Sector Scheme,3354.5,2026-27
TG_HYDERABAD,HEALTH,PM Ayushman Bharat Health Infra,4604.5,2026-27
TG_HYDERABAD,EDUCATION,Samagra Shiksha Abhiyan,6744.5,2026-27
TG_HYDERABAD,DIGITAL,BharatNet Broadband Infra,4644.5,2026-27
TG_HYDERABAD,HOUSING,PM Awas Yojana,6424.5,2026-27
TG_HYDERABAD,IRRIGATION,PM Krishi Sinchayee Yojana,1934.5,2026-27
TG_HYDERABAD,TRANSPORT,State Rural Transport Connect,4114.5,2026-27
TG_WARANGAL,WATER_SUPPLY,Jal Jeevan Mission,666.73,2026-27
TG_WARANGAL,SANITATION,Swachh Bharat Mission (Grameen),2986.73,2026-27
TG_WARANGAL,ROADS,PM Gram Sadak Yojana,4366.73,2026-27
TG_WARANGAL,ELECTRICITY,Revamped Distribution Sector Scheme,4666.73,2026-27
TG_WARANGAL,HEALTH,PM Ayushman Bharat Health Infra,3366.73,2026-27
TG_WARANGAL,EDUCATION,Samagra Shiksha Abhiyan,796.73,2026-27
TG_WARANGAL,DIGITAL,BharatNet Broadband Infra,4086.73,2026-27
TG_WARANGAL,HOUSING,PM Awas Yojana,746.73,2026-27
TG_WARANGAL,IRRIGATION,PM Krishi Sinchayee Yojana,4296.73,2026-27
TG_WARANGAL,TRANSPORT,State Rural Transport Connect,1526.73,2026-27
TG_HANUMAKONDA,WATER_SUPPLY,Jal Jeevan Mission,4836.83,2026-27
TG_HANUMAKONDA,SANITATION,Swachh Bharat Mission (Grameen),2766.83,2026-27
TG_HANUMAKONDA,ROADS,PM Gram Sadak Yojana,4446.83,2026-27
TG_HANUMAKONDA,ELECTRICITY,Revamped Distribution Sector Scheme,2446.83,2026-27
TG_HANUMAKONDA,HEALTH,PM Ayushman Bharat Health Infra,1056.83,2026-27
TG_HANUMAKONDA,EDUCATION,Samagra Shiksha Abhiyan,5246.83,2026-27
TG_HANUMAKONDA,DIGITAL,BharatNet Broadband Infra,4246.83,2026-27
TG_HANUMAKONDA,HOUSING,PM Awas Yojana,5356.83,2026-27
TG_HANUMAKONDA,IRRIGATION,PM Krishi Sinchayee Yojana,1386.83,2026-27
TG_HANUMAKONDA,TRANSPORT,State Rural Transport Connect,826.83,2026-27
TG_NIZAMABAD,WATER_SUPPLY,Jal Jeevan Mission,4036.96,2026-27
TG_NIZAMABAD,SANITATION,Swachh Bharat Mission (Grameen),2776.96,2026-27
TG_NIZAMABAD,ROADS,PM Gram Sadak Yojana,4616.96,2026-27
TG_NIZAMABAD,ELECTRICITY,Revamped Distribution Sector Scheme,3576.96,2026-27
TG_NIZAMABAD,HEALTH,PM Ayushman Bharat Health Infra,5236.96,2026-27
TG_NIZAMABAD,EDUCATION,Samagra Shiksha Abhiyan,2556.96,2026-27
TG_NIZAMABAD,DIGITAL,BharatNet Broadband Infra,2606.96,2026-27
TG_NIZAMABAD,HOUSING,PM Awas Yojana,3986.96,2026-27
TG_NIZAMABAD,IRRIGATION,PM Krishi Sinchayee Yojana,4946.96,2026-27
TG_NIZAMABAD,TRANSPORT,State Rural Transport Connect,4416.96,2026-27
TG_KARIMNAGAR,WATER_SUPPLY,Jal Jeevan Mission,4082.57,2026-27
TG_KARIMNAGAR,SANITATION,Swachh Bharat Mission (Grameen),3122.57,2026-27
TG_KARIMNAGAR,ROADS,PM Gram Sadak Yojana,1752.57,2026-27
TG_KARIMNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,4162.57,2026-27
TG_KARIMNAGAR,HEALTH,PM Ayushman Bharat Health Infra,802.57,2026-27
TG_KARIMNAGAR,EDUCATION,Samagra Shiksha Abhiyan,1042.57,2026-27
TG_KARIMNAGAR,DIGITAL,BharatNet Broadband Infra,4192.57,2026-27
TG_KARIMNAGAR,HOUSING,PM Awas Yojana,5442.57,2026-27
TG_KARIMNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,3112.57,2026-27
TG_KARIMNAGAR,TRANSPORT,State Rural Transport Connect,5252.57,2026-27
TG_KHAMMAM,WATER_SUPPLY,Jal Jeevan Mission,3800.74,2026-27
TG_KHAMMAM,SANITATION,Swachh Bharat Mission (Grameen),2810.74,2026-27
TG_KHAMMAM,ROADS,PM Gram Sadak Yojana,1950.74,2026-27
TG_KHAMMAM,ELECTRICITY,Revamped Distribution Sector Scheme,1980.74,2026-27
TG_KHAMMAM,HEALTH,PM Ayushman Bharat Health Infra,5490.74,2026-27
TG_KHAMMAM,EDUCATION,Samagra Shiksha Abhiyan,4570.74,2026-27
TG_KHAMMAM,DIGITAL,BharatNet Broadband Infra,3670.74,2026-27
TG_KHAMMAM,HOUSING,PM Awas Yojana,3390.74,2026-27
TG_KHAMMAM,IRRIGATION,PM Krishi Sinchayee Yojana,4580.74,2026-27
TG_KHAMMAM,TRANSPORT,State Rural Transport Connect,3160.74,2026-27
TG_ADILABAD,WATER_SUPPLY,Jal Jeevan Mission,3069.04,2026-27
TG_ADILABAD,SANITATION,Swachh Bharat Mission (Grameen),1949.04,2026-27
TG_ADILABAD,ROADS,PM Gram Sadak Yojana,4069.04,2026-27
TG_ADILABAD,ELECTRICITY,Revamped Distribution Sector Scheme,1299.04,2026-27
TG_ADILABAD,HEALTH,PM Ayushman Bharat Health Infra,1319.04,2026-27
TG_ADILABAD,EDUCATION,Samagra Shiksha Abhiyan,4899.04,2026-27
TG_ADILABAD,DIGITAL,BharatNet Broadband Infra,2379.04,2026-27
TG_ADILABAD,HOUSING,PM Awas Yojana,2179.04,2026-27
TG_ADILABAD,IRRIGATION,PM Krishi Sinchayee Yojana,819.04,2026-27
TG_ADILABAD,TRANSPORT,State Rural Transport Connect,3359.04,2026-27
TG_RANGAREDDY,WATER_SUPPLY,Jal Jeevan Mission,1480.82,2026-27
TG_RANGAREDDY,SANITATION,Swachh Bharat Mission (Grameen),5300.82,2026-27
TG_RANGAREDDY,ROADS,PM Gram Sadak Yojana,4000.82,2026-27
TG_RANGAREDDY,ELECTRICITY,Revamped Distribution Sector Scheme,5640.82,2026-27
TG_RANGAREDDY,HEALTH,PM Ayushman Bharat Health Infra,1760.82,2026-27
TG_RANGAREDDY,EDUCATION,Samagra Shiksha Abhiyan,5550.82,2026-27
TG_RANGAREDDY,DIGITAL,BharatNet Broadband Infra,4790.82,2026-27
TG_RANGAREDDY,HOUSING,PM Awas Yojana,3720.82,2026-27
TG_RANGAREDDY,IRRIGATION,PM Krishi Sinchayee Yojana,4550.82,2026-27
TG_RANGAREDDY,TRANSPORT,State Rural Transport Connect,4170.82,2026-27
TG_MEDCHAL_MALKAJGIRI,WATER_SUPPLY,Jal Jeevan Mission,5208.03,2026-27
TG_MEDCHAL_MALKAJGIRI,SANITATION,Swachh Bharat Mission (Grameen),1928.03,2026-27
TG_MEDCHAL_MALKAJGIRI,ROADS,PM Gram Sadak Yojana,3518.03,2026-27
TG_MEDCHAL_MALKAJGIRI,ELECTRICITY,Revamped Distribution Sector Scheme,5718.03,2026-27
TG_MEDCHAL_MALKAJGIRI,HEALTH,PM Ayushman Bharat Health Infra,5558.03,2026-27
TG_MEDCHAL_MALKAJGIRI,EDUCATION,Samagra Shiksha Abhiyan,4788.03,2026-27
TG_MEDCHAL_MALKAJGIRI,DIGITAL,BharatNet Broadband Infra,4448.03,2026-27
TG_MEDCHAL_MALKAJGIRI,HOUSING,PM Awas Yojana,4968.03,2026-27
TG_MEDCHAL_MALKAJGIRI,IRRIGATION,PM Krishi Sinchayee Yojana,2458.03,2026-27
TG_MEDCHAL_MALKAJGIRI,TRANSPORT,State Rural Transport Connect,4598.03,2026-27
UP_LUCKNOW,WATER_SUPPLY,Jal Jeevan Mission,3675.43,2026-27
UP_LUCKNOW,SANITATION,Swachh Bharat Mission (Grameen),5595.43,2026-27
UP_LUCKNOW,ROADS,PM Gram Sadak Yojana,6555.43,2026-27
UP_LUCKNOW,ELECTRICITY,Revamped Distribution Sector Scheme,3525.43,2026-27
UP_LUCKNOW,HEALTH,PM Ayushman Bharat Health Infra,6405.43,2026-27
UP_LUCKNOW,EDUCATION,Samagra Shiksha Abhiyan,6785.43,2026-27
UP_LUCKNOW,DIGITAL,BharatNet Broadband Infra,3575.43,2026-27
UP_LUCKNOW,HOUSING,PM Awas Yojana,4935.43,2026-27
UP_LUCKNOW,IRRIGATION,PM Krishi Sinchayee Yojana,5945.43,2026-27
UP_LUCKNOW,TRANSPORT,State Rural Transport Connect,6325.43,2026-27
UP_KANPUR_NAGAR,WATER_SUPPLY,Jal Jeevan Mission,4931.57,2026-27
UP_KANPUR_NAGAR,SANITATION,Swachh Bharat Mission (Grameen),6461.57,2026-27
UP_KANPUR_NAGAR,ROADS,PM Gram Sadak Yojana,6271.57,2026-27
UP_KANPUR_NAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,6141.57,2026-27
UP_KANPUR_NAGAR,HEALTH,PM Ayushman Bharat Health Infra,4851.57,2026-27
UP_KANPUR_NAGAR,EDUCATION,Samagra Shiksha Abhiyan,6881.57,2026-27
UP_KANPUR_NAGAR,DIGITAL,BharatNet Broadband Infra,2111.57,2026-27
UP_KANPUR_NAGAR,HOUSING,PM Awas Yojana,3931.57,2026-27
UP_KANPUR_NAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,2391.57,2026-27
UP_KANPUR_NAGAR,TRANSPORT,State Rural Transport Connect,6991.57,2026-27
UP_VARANASI,WATER_SUPPLY,Jal Jeevan Mission,4604.58,2026-27
UP_VARANASI,SANITATION,Swachh Bharat Mission (Grameen),2524.58,2026-27
UP_VARANASI,ROADS,PM Gram Sadak Yojana,5794.58,2026-27
UP_VARANASI,ELECTRICITY,Revamped Distribution Sector Scheme,3404.58,2026-27
UP_VARANASI,HEALTH,PM Ayushman Bharat Health Infra,6144.58,2026-27
UP_VARANASI,EDUCATION,Samagra Shiksha Abhiyan,3344.58,2026-27
UP_VARANASI,DIGITAL,BharatNet Broadband Infra,2874.58,2026-27
UP_VARANASI,HOUSING,PM Awas Yojana,2754.58,2026-27
UP_VARANASI,IRRIGATION,PM Krishi Sinchayee Yojana,4814.58,2026-27
UP_VARANASI,TRANSPORT,State Rural Transport Connect,2484.58,2026-27
UP_PRAYAGRAJ,WATER_SUPPLY,Jal Jeevan Mission,5869.48,2026-27
UP_PRAYAGRAJ,SANITATION,Swachh Bharat Mission (Grameen),4949.48,2026-27
UP_PRAYAGRAJ,ROADS,PM Gram Sadak Yojana,3639.48,2026-27
UP_PRAYAGRAJ,ELECTRICITY,Revamped Distribution Sector Scheme,4759.48,2026-27
UP_PRAYAGRAJ,HEALTH,PM Ayushman Bharat Health Infra,6059.48,2026-27
UP_PRAYAGRAJ,EDUCATION,Samagra Shiksha Abhiyan,4739.48,2026-27
UP_PRAYAGRAJ,DIGITAL,BharatNet Broadband Infra,3069.48,2026-27
UP_PRAYAGRAJ,HOUSING,PM Awas Yojana,3689.48,2026-27
UP_PRAYAGRAJ,IRRIGATION,PM Krishi Sinchayee Yojana,4189.48,2026-27
UP_PRAYAGRAJ,TRANSPORT,State Rural Transport Connect,6199.48,2026-27
UP_AGRA,WATER_SUPPLY,Jal Jeevan Mission,5128.46,2026-27
